Customer_ID,Order_ID,Order_Date,State,Category,Sub_Category,Segment,Quantity,Sales,Discount,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Quarter,COVID_Period,Revenue_per_Order,Discount_Band,Margin_Category,Order_Count,Customer_Segment
CUST-05324,ORD-0016941,2022-01-23,Kano,Office Supplies,Paper,Consumer,3,31260.08,0.07,19012.52,12247.56,0.39,2022,1,January,2022Q1,0,10420.03,Moderate,High,19,Loyal
CUST-02255,ORD-0007278,2022-01-23,Rivers,Technology,Accessories,Consumer,3,51518.83,0.18,28433.62,23085.21,0.45,2022,1,January,2022Q1,0,17172.94,High,High,5,Regular
CUST-00968,ORD-0003075,2022-01-23,Rivers,Technology,Phones,Corporate,2,66481.68,0.19,44641.11,21840.57,0.33,2022,1,January,2022Q1,0,33240.84,High,High,1,One-Time
CUST-01811,ORD-0005809,2022-01-23,Enugu,Technology,Phones,Consumer,4,90322.89,0.11,61560.58,28762.31,0.32,2022,1,January,2022Q1,0,22580.72,Moderate,High,2,Occasional
CUST-07949,ORD-0025270,2022-01-23,Kano,Furniture,Tables,Corporate,5,54671.51,0.17,33442.16,21229.35,0.39,2022,1,January,2022Q1,0,10934.3,High,High,20,Loyal
CUST-05189,ORD-0016511,2022-01-23,Abuja,Office Supplies,Pens,Corporate,2,8019.2,0.0,4979.69,3039.51,0.38,2022,1,January,2022Q1,0,4009.6,No/Low,High,18,Loyal
CUST-06909,ORD-0022123,2022-01-23,Kaduna,Office Supplies,Paper,Corporate,4,96026.31,0.14,71444.63,24581.68,0.26,2022,1,January,2022Q1,0,24006.58,Moderate,High,4,Regular
CUST-00346,ORD-0001082,2022-01-23,Kaduna,Office Supplies,Pens,Corporate,5,181958.67,0.12,135224.78,46733.89,0.26,2022,1,January,2022Q1,0,36391.73,Moderate,High,3,Occasional
CUST-01982,ORD-0006355,2022-01-23,Ogun,Office Supplies,Binders,Corporate,4,172303.09,0.09,125999.22,46303.87,0.27,2022,1,January,2022Q1,0,43075.77,Moderate,High,5,Regular
CUST-00173,ORD-0000525,2022-01-23,Abuja,Office Supplies,Pens,Home Office,2,63414.29,0.04,41481.71,21932.57,0.35,2022,1,January,2022Q1,0,31707.14,No/Low,High,3,Occasional
CUST-01351,ORD-0004349,2022-01-23,Kaduna,Furniture,Tables,Consumer,3,85111.27,0.14,57158.86,27952.41,0.33,2022,1,January,2022Q1,0,28370.42,Moderate,High,6,Regular
CUST-07943,ORD-0025252,2022-01-23,Lagos,Furniture,Chairs,Consumer,1,34641.02,0.04,24547.06,10093.96,0.29,2022,1,January,2022Q1,0,34641.02,No/Low,High,12,Loyal
CUST-02993,ORD-0009686,2022-01-23,Kaduna,Office Supplies,Binders,Corporate,4,213588.23,0.07,132988.51,80599.72,0.38,2022,1,January,2022Q1,0,53397.06,Moderate,High,3,Occasional
CUST-03569,ORD-0011384,2022-01-23,Anambra,Office Supplies,Paper,Consumer,2,64785.9,0.15,44958.19,19827.71,0.31,2022,1,January,2022Q1,0,32392.95,Moderate,High,6,Regular
CUST-00756,ORD-0002421,2022-01-23,Kano,Office Supplies,Paper,Corporate,3,101948.74,0.2,61948.77,39999.96,0.39,2022,1,January,2022Q1,0,33982.91,High,High,5,Regular
CUST-02107,ORD-0006776,2022-01-23,Abuja,Office Supplies,Pens,Home Office,2,58917.95,0.04,38101.4,20816.55,0.35,2022,1,January,2022Q1,0,29458.98,No/Low,High,6,Regular
CUST-06006,ORD-0019202,2022-01-23,Kaduna,Office Supplies,Paper,Consumer,3,72278.1,0.18,41778.44,30499.66,0.42,2022,1,January,2022Q1,0,24092.7,High,High,17,Loyal
CUST-06971,ORD-0022322,2022-01-23,Kaduna,Technology,Laptops,Home Office,4,73788.54,0.08,41198.13,32590.41,0.44,2022,1,January,2022Q1,0,18447.13,Moderate,High,1,One-Time
CUST-03374,ORD-0010766,2022-01-23,Abuja,Furniture,Shelves,Home Office,4,150054.28,0.05,85599.9,64454.38,0.43,2022,1,January,2022Q1,0,37513.57,No/Low,High,3,Occasional
CUST-00544,ORD-0001854,2022-01-24,Anambra,Furniture,Shelves,Consumer,4,216429.81,0.06,151295.98,65133.82,0.3,2022,1,January,2022Q1,0,54107.45,Moderate,High,3,Occasional
CUST-03886,ORD-0012376,2022-01-24,Oyo,Furniture,Shelves,Corporate,3,98556.34,0.08,71639.59,26916.76,0.27,2022,1,January,2022Q1,0,32852.11,Moderate,High,12,Loyal
CUST-06186,ORD-0019760,2022-01-24,Kaduna,Technology,Laptops,Corporate,1,20713.39,0.1,12699.17,8014.22,0.39,2022,1,January,2022Q1,0,20713.39,Moderate,High,6,Regular
CUST-02914,ORD-0009378,2022-01-24,Abuja,Furniture,Chairs,Consumer,3,108510.74,0.15,69601.58,38909.16,0.36,2022,1,January,2022Q1,0,36170.25,Moderate,High,12,Loyal
CUST-03178,ORD-0010236,2022-01-24,Oyo,Furniture,Shelves,Home Office,3,10452.01,0.17,6419.37,4032.64,0.39,2022,1,January,2022Q1,0,3484.0,High,High,6,Regular
CUST-07652,ORD-0024428,2022-01-24,Lagos,Technology,Phones,Consumer,5,114122.74,0.09,62803.23,51319.5,0.45,2022,1,January,2022Q1,0,22824.55,Moderate,High,1,One-Time
CUST-05688,ORD-0018121,2022-01-24,Ogun,Furniture,Tables,Consumer,5,126156.11,0.05,82700.16,43455.95,0.34,2022,1,January,2022Q1,0,25231.22,No/Low,High,14,Loyal
CUST-07873,ORD-0025085,2022-01-24,Enugu,Technology,Accessories,Corporate,2,80392.59,0.19,56796.39,23596.19,0.29,2022,1,January,2022Q1,0,40196.3,High,High,8,Loyal
CUST-06274,ORD-0020068,2022-01-24,Kaduna,Furniture,Shelves,Home Office,2,64147.1,0.16,48006.91,16140.19,0.25,2022,1,January,2022Q1,0,32073.55,High,Medium,3,Occasional
CUST-05184,ORD-0016471,2022-01-24,Kaduna,Furniture,Shelves,Home Office,4,45279.41,0.18,33666.75,11612.66,0.26,2022,1,January,2022Q1,0,11319.85,High,High,10,Loyal
CUST-07119,ORD-0022784,2022-01-25,Delta,Furniture,Chairs,Home Office,3,50742.32,0.07,34156.19,16586.13,0.33,2022,1,January,2022Q1,0,16914.11,Moderate,High,2,Occasional
CUST-00464,ORD-0001500,2022-01-25,Abuja,Furniture,Chairs,Corporate,5,50984.08,0.18,35418.9,15565.18,0.31,2022,1,January,2022Q1,0,10196.82,High,High,3,Occasional
CUST-07673,ORD-0024485,2022-01-25,Lagos,Office Supplies,Pens,Home Office,5,261273.97,0.11,191304.97,69969.0,0.27,2022,1,January,2022Q1,0,52254.79,Moderate,High,4,Regular
CUST-07488,ORD-0023932,2022-01-25,Lagos,Office Supplies,Pens,Consumer,4,176030.88,0.11,127726.3,48304.58,0.27,2022,1,January,2022Q1,0,44007.72,Moderate,High,12,Loyal
CUST-07090,ORD-0022663,2022-01-25,Oyo,Technology,Laptops,Corporate,2,36964.51,0.19,21135.49,15829.02,0.43,2022,1,January,2022Q1,0,18482.26,High,High,1,One-Time
CUST-04817,ORD-0015303,2022-01-25,Ogun,Office Supplies,Pens,Consumer,2,65053.58,0.12,36912.0,28141.58,0.43,2022,1,January,2022Q1,0,32526.79,Moderate,High,18,Loyal
CUST-00811,ORD-0002626,2022-01-25,Delta,Furniture,Chairs,Home Office,2,66512.77,0.02,49127.04,17385.73,0.26,2022,1,January,2022Q1,0,33256.38,No/Low,High,17,Loyal
CUST-04841,ORD-0015368,2022-01-25,Delta,Technology,Phones,Home Office,3,166744.0,0.01,98275.28,68468.72,0.41,2022,1,January,2022Q1,0,55581.33,No/Low,High,9,Loyal
CUST-01407,ORD-0004513,2022-01-25,Enugu,Office Supplies,Pens,Consumer,3,133347.59,0.11,89542.48,43805.1,0.33,2022,1,January,2022Q1,0,44449.2,Moderate,High,4,Regular
CUST-00543,ORD-0001851,2022-01-25,Anambra,Technology,Phones,Corporate,2,20854.38,0.12,12620.74,8233.64,0.39,2022,1,January,2022Q1,0,10427.19,Moderate,High,1,One-Time
CUST-04641,ORD-0014720,2022-01-25,Ogun,Technology,Phones,Home Office,4,195996.46,0.08,132143.75,63852.7,0.33,2022,1,January,2022Q1,0,48999.12,Moderate,High,14,Loyal
CUST-03564,ORD-0011373,2022-01-25,Kaduna,Office Supplies,Pens,Corporate,4,25701.83,0.01,17128.5,8573.33,0.33,2022,1,January,2022Q1,0,6425.46,No/Low,High,1,One-Time
CUST-02476,ORD-0007941,2022-01-26,Ogun,Technology,Phones,Consumer,5,139992.51,0.13,93171.18,46821.33,0.33,2022,1,January,2022Q1,0,27998.5,Moderate,High,6,Regular
CUST-02473,ORD-0007916,2022-01-26,Kano,Furniture,Shelves,Home Office,3,34722.04,0.08,25676.8,9045.23,0.26,2022,1,January,2022Q1,0,11574.01,Moderate,High,19,Loyal
CUST-05659,ORD-0018005,2022-01-26,Kano,Furniture,Chairs,Consumer,4,186458.74,0.13,114193.53,72265.21,0.39,2022,1,January,2022Q1,0,46614.68,Moderate,High,18,Loyal
CUST-06445,ORD-0020580,2022-01-26,Enugu,Office Supplies,Paper,Home Office,1,50900.0,0.1,30675.12,20224.88,0.4,2022,1,January,2022Q1,0,50900.0,Moderate,High,3,Occasional
CUST-04137,ORD-0013173,2022-01-26,Kano,Technology,Phones,Home Office,5,158062.43,0.12,93637.61,64424.82,0.41,2022,1,January,2022Q1,0,31612.49,Moderate,High,3,Occasional
CUST-02107,ORD-0006780,2022-01-26,Abuja,Furniture,Tables,Home Office,2,5072.21,0.11,3283.68,1788.53,0.35,2022,1,January,2022Q1,0,2536.1,Moderate,High,6,Regular
CUST-01520,ORD-0004914,2022-01-27,Anambra,Technology,Phones,Corporate,5,217585.99,0.16,159647.6,57938.4,0.27,2022,1,January,2022Q1,0,43517.2,High,High,9,Loyal
CUST-01075,ORD-0003464,2022-01-27,Ogun,Office Supplies,Binders,Consumer,5,103935.92,0.18,71478.83,32457.09,0.31,2022,1,January,2022Q1,0,20787.18,High,High,13,Loyal
CUST-04641,ORD-0014715,2022-01-27,Ogun,Furniture,Shelves,Home Office,5,213118.74,0.16,156061.19,57057.55,0.27,2022,1,January,2022Q1,0,42623.75,High,High,14,Loyal
CUST-05429,ORD-0017327,2022-01-27,Kano,Furniture,Chairs,Consumer,2,19918.14,0.12,12544.41,7373.73,0.37,2022,1,January,2022Q1,0,9959.07,Moderate,High,2,Occasional
CUST-05407,ORD-0017274,2022-01-27,Anambra,Office Supplies,Paper,Corporate,4,87843.61,0.18,64058.67,23784.94,0.27,2022,1,January,2022Q1,0,21960.9,High,High,19,Loyal
CUST-04999,ORD-0015917,2022-01-27,Anambra,Technology,Phones,Home Office,5,26507.34,0.14,16720.84,9786.5,0.37,2022,1,January,2022Q1,0,5301.47,Moderate,High,6,Regular
CUST-07932,ORD-0025234,2022-01-27,Kano,Technology,Accessories,Home Office,3,16306.39,0.09,8999.26,7307.13,0.45,2022,1,January,2022Q1,0,5435.46,Moderate,High,5,Regular
CUST-00104,ORD-0000290,2022-01-27,Delta,Technology,Phones,Home Office,5,169309.38,0.02,118801.2,50508.18,0.3,2022,1,January,2022Q1,0,33861.88,No/Low,High,3,Occasional
CUST-05342,ORD-0017016,2022-01-27,Kaduna,Furniture,Tables,Consumer,5,56751.94,0.07,38482.23,18269.71,0.32,2022,1,January,2022Q1,0,11350.39,Moderate,High,17,Loyal
CUST-07168,ORD-0022965,2022-01-27,Ogun,Office Supplies,Pens,Consumer,4,59995.37,0.07,44758.93,15236.44,0.25,2022,1,January,2022Q1,0,14998.84,Moderate,Medium,1,One-Time
CUST-07370,ORD-0023640,2022-01-27,Lagos,Office Supplies,Pens,Consumer,1,13627.5,0.18,8080.86,5546.64,0.41,2022,1,January,2022Q1,0,13627.5,High,High,13,Loyal
CUST-07329,ORD-0023496,2022-01-27,Abuja,Technology,Accessories,Consumer,1,22345.56,0.03,14395.04,7950.51,0.36,2022,1,January,2022Q1,0,22345.56,No/Low,High,1,One-Time
CUST-02414,ORD-0007719,2022-01-27,Delta,Furniture,Shelves,Home Office,5,279013.11,0.06,176321.0,102692.12,0.37,2022,1,January,2022Q1,0,55802.62,Moderate,High,1,One-Time
CUST-07220,ORD-0023128,2022-01-27,Oyo,Furniture,Chairs,Consumer,2,36288.65,0.04,24394.36,11894.29,0.33,2022,1,January,2022Q1,0,18144.32,No/Low,High,14,Loyal
CUST-00273,ORD-0000880,2022-01-28,Oyo,Office Supplies,Pens,Corporate,4,97719.8,0.01,59941.52,37778.27,0.39,2022,1,January,2022Q1,0,24429.95,No/Low,High,6,Regular
CUST-00433,ORD-0001398,2022-01-28,Abuja,Technology,Phones,Corporate,1,47793.38,0.02,26512.87,21280.51,0.45,2022,1,January,2022Q1,0,47793.38,No/Low,High,2,Occasional
CUST-04760,ORD-0015094,2022-01-28,Ogun,Furniture,Shelves,Corporate,2,32935.83,0.03,24060.18,8875.65,0.27,2022,1,January,2022Q1,0,16467.92,No/Low,High,19,Loyal
CUST-05560,ORD-0017694,2022-01-28,Abuja,Technology,Laptops,Home Office,3,46948.95,0.14,32513.06,14435.89,0.31,2022,1,January,2022Q1,0,15649.65,Moderate,High,3,Occasional
CUST-00274,ORD-0000897,2022-01-28,Kano,Furniture,Shelves,Corporate,3,7557.88,0.16,5477.69,2080.19,0.28,2022,1,January,2022Q1,0,2519.29,High,High,14,Loyal
CUST-04556,ORD-0014423,2022-01-28,Enugu,Technology,Laptops,Consumer,3,82475.84,0.16,52724.43,29751.41,0.36,2022,1,January,2022Q1,0,27491.95,High,High,2,Occasional
CUST-02287,ORD-0007364,2022-01-28,Abuja,Technology,Accessories,Corporate,2,72907.34,0.03,53443.43,19463.91,0.27,2022,1,January,2022Q1,0,36453.67,No/Low,High,16,Loyal
CUST-03905,ORD-0012449,2022-01-28,Kaduna,Office Supplies,Paper,Home Office,3,156412.45,0.06,91676.46,64735.99,0.41,2022,1,January,2022Q1,0,52137.48,Moderate,High,4,Regular
CUST-05435,ORD-0017338,2022-01-28,Ogun,Office Supplies,Binders,Consumer,3,48311.61,0.06,30662.67,17648.95,0.37,2022,1,January,2022Q1,0,16103.87,Moderate,High,3,Occasional
CUST-00385,ORD-0001207,2022-01-28,Delta,Technology,Accessories,Corporate,5,231540.91,0.07,147274.49,84266.42,0.36,2022,1,January,2022Q1,0,46308.18,Moderate,High,3,Occasional
CUST-00468,ORD-0001515,2022-01-28,Kano,Technology,Phones,Consumer,1,5554.66,0.19,3327.26,2227.4,0.4,2022,1,January,2022Q1,0,5554.66,High,High,6,Regular
CUST-02635,ORD-0008446,2022-01-28,Kano,Technology,Laptops,Consumer,1,43257.9,0.01,27992.44,15265.46,0.35,2022,1,January,2022Q1,0,43257.9,No/Low,High,3,Occasional
CUST-02736,ORD-0008762,2022-01-28,Oyo,Furniture,Chairs,Home Office,5,83578.71,0.18,57218.28,26360.43,0.32,2022,1,January,2022Q1,0,16715.74,High,High,5,Regular
CUST-03205,ORD-0010334,2022-01-28,Anambra,Office Supplies,Pens,Consumer,5,193710.14,0.0,109034.1,84676.04,0.44,2022,1,January,2022Q1,0,38742.03,No/Low,High,2,Occasional
CUST-05615,ORD-0017892,2022-01-28,Abuja,Furniture,Shelves,Consumer,1,44535.43,0.08,32742.8,11792.63,0.26,2022,1,January,2022Q1,0,44535.43,Moderate,High,1,One-Time
CUST-02373,ORD-0007618,2022-01-28,Ogun,Office Supplies,Paper,Consumer,4,75427.31,0.1,48755.57,26671.74,0.35,2022,1,January,2022Q1,0,18856.83,Moderate,High,3,Occasional
CUST-00948,ORD-0003021,2022-01-29,Ogun,Office Supplies,Binders,Consumer,2,104958.28,0.12,66651.95,38306.33,0.36,2022,1,January,2022Q1,0,52479.14,Moderate,High,15,Loyal
CUST-05426,ORD-0017310,2022-01-29,Rivers,Technology,Laptops,Home Office,1,20813.51,0.14,12395.88,8417.64,0.4,2022,1,January,2022Q1,0,20813.51,Moderate,High,2,Occasional
CUST-07092,ORD-0022673,2022-01-29,Delta,Technology,Accessories,Consumer,3,113989.11,0.18,80895.59,33093.52,0.29,2022,1,January,2022Q1,0,37996.37,High,High,19,Loyal
CUST-04446,ORD-0014104,2022-01-29,Ogun,Office Supplies,Paper,Consumer,1,5693.21,0.09,3887.76,1805.45,0.32,2022,1,January,2022Q1,0,5693.21,Moderate,High,20,Loyal
CUST-04125,ORD-0013137,2022-01-29,Ogun,Technology,Accessories,Home Office,2,66681.4,0.19,44903.01,21778.38,0.33,2022,1,January,2022Q1,0,33340.7,High,High,5,Regular
CUST-02458,ORD-0007865,2022-01-29,Kano,Office Supplies,Pens,Home Office,5,169735.89,0.0,112934.32,56801.57,0.33,2022,1,January,2022Q1,0,33947.18,No/Low,High,3,Occasional
CUST-00031,ORD-0000076,2022-01-29,Oyo,Technology,Laptops,Home Office,1,43786.15,0.07,32578.94,11207.22,0.26,2022,1,January,2022Q1,0,43786.15,Moderate,High,3,Occasional
CUST-04967,ORD-0015801,2022-01-29,Anambra,Furniture,Tables,Home Office,2,98095.24,0.14,56122.74,41972.49,0.43,2022,1,January,2022Q1,0,49047.62,Moderate,High,19,Loyal
CUST-05460,ORD-0017416,2022-01-29,Enugu,Office Supplies,Binders,Corporate,2,7406.23,0.05,4508.31,2897.91,0.39,2022,1,January,2022Q1,0,3703.12,No/Low,High,20,Loyal
CUST-02034,ORD-0006539,2022-01-29,Delta,Furniture,Shelves,Consumer,1,35797.82,0.04,25419.24,10378.58,0.29,2022,1,January,2022Q1,0,35797.82,No/Low,High,11,Loyal
CUST-03116,ORD-0010050,2022-01-29,Enugu,Technology,Phones,Corporate,1,41690.38,0.11,27695.55,13994.83,0.34,2022,1,January,2022Q1,0,41690.38,Moderate,High,6,Regular
CUST-06540,ORD-0020958,2022-01-29,Anambra,Office Supplies,Pens,Consumer,2,43331.98,0.02,30930.71,12401.28,0.29,2022,1,January,2022Q1,0,21665.99,No/Low,High,3,Occasional
CUST-01368,ORD-0004416,2022-01-30,Lagos,Furniture,Shelves,Consumer,1,32758.56,0.18,22806.95,9951.61,0.3,2022,1,January,2022Q1,0,32758.56,High,High,7,Loyal
CUST-06481,ORD-0020737,2022-01-30,Anambra,Furniture,Chairs,Home Office,5,247099.21,0.04,136282.64,110816.56,0.45,2022,1,January,2022Q1,0,49419.84,No/Low,High,2,Occasional
CUST-07343,ORD-0023554,2022-01-30,Lagos,Technology,Laptops,Consumer,5,138278.27,0.18,77224.8,61053.47,0.44,2022,1,January,2022Q1,0,27655.65,High,High,3,Occasional
CUST-06841,ORD-0021897,2022-01-30,Kano,Technology,Accessories,Consumer,4,201436.79,0.06,142144.88,59291.91,0.29,2022,1,January,2022Q1,0,50359.2,Moderate,High,17,Loyal
CUST-01656,ORD-0005318,2022-01-30,Delta,Technology,Phones,Home Office,5,242349.64,0.14,177013.56,65336.08,0.27,2022,1,January,2022Q1,0,48469.93,Moderate,High,15,Loyal
CUST-00393,ORD-0001241,2022-01-30,Rivers,Furniture,Tables,Consumer,1,12812.54,0.12,7188.4,5624.13,0.44,2022,1,January,2022Q1,0,12812.54,Moderate,High,1,One-Time
CUST-04270,ORD-0013547,2022-01-30,Kano,Furniture,Tables,Corporate,4,195110.5,0.1,113351.86,81758.64,0.42,2022,1,January,2022Q1,0,48777.62,Moderate,High,14,Loyal
CUST-02011,ORD-0006432,2022-01-30,Anambra,Office Supplies,Paper,Home Office,2,26964.66,0.04,18620.82,8343.84,0.31,2022,1,January,2022Q1,0,13482.33,No/Low,High,1,One-Time
CUST-05528,ORD-0017611,2022-01-30,Rivers,Furniture,Chairs,Consumer,1,47124.74,0.03,32988.68,14136.06,0.3,2022,1,January,2022Q1,0,47124.74,No/Low,High,1,One-Time
CUST-05762,ORD-0018412,2022-01-30,Anambra,Office Supplies,Pens,Consumer,3,33034.9,0.14,22622.43,10412.47,0.32,2022,1,January,2022Q1,0,11011.63,Moderate,High,11,Loyal
CUST-01053,ORD-0003378,2022-01-30,Kaduna,Furniture,Tables,Corporate,4,147540.92,0.1,91039.34,56501.58,0.38,2022,1,January,2022Q1,0,36885.23,Moderate,High,16,Loyal
CUST-07045,ORD-0022547,2022-01-30,Oyo,Technology,Laptops,Corporate,5,220021.1,0.08,163509.59,56511.51,0.26,2022,1,January,2022Q1,0,44004.22,Moderate,High,15,Loyal
CUST-01111,ORD-0003612,2022-01-30,Kaduna,Furniture,Shelves,Corporate,1,43863.04,0.09,28469.32,15393.72,0.35,2022,1,January,2022Q1,0,43863.04,Moderate,High,6,Regular
CUST-07220,ORD-0023127,2022-01-30,Oyo,Technology,Accessories,Consumer,2,98418.05,0.14,68849.26,29568.79,0.3,2022,1,January,2022Q1,0,49209.02,Moderate,High,14,Loyal
CUST-02836,ORD-0009138,2022-01-30,Enugu,Furniture,Tables,Home Office,1,44081.26,0.18,31613.88,12467.38,0.28,2022,1,January,2022Q1,0,44081.26,High,High,20,Loyal
CUST-06611,ORD-0021161,2022-01-30,Delta,Technology,Phones,Corporate,4,58163.57,0.2,38680.95,19482.62,0.33,2022,1,January,2022Q1,0,14540.89,High,High,6,Regular
CUST-00367,ORD-0001148,2022-01-31,Delta,Furniture,Shelves,Consumer,1,18963.88,0.16,12912.75,6051.13,0.32,2022,1,January,2022Q1,0,18963.88,High,High,15,Loyal
CUST-07069,ORD-0022627,2022-01-31,Kaduna,Furniture,Tables,Corporate,3,92802.27,0.06,64158.88,28643.4,0.31,2022,1,January,2022Q1,0,30934.09,Moderate,High,1,One-Time
CUST-04694,ORD-0014883,2022-01-31,Rivers,Technology,Accessories,Corporate,4,13654.69,0.14,9477.63,4177.06,0.31,2022,1,January,2022Q1,0,3413.67,Moderate,High,3,Occasional
CUST-07082,ORD-0022647,2022-01-31,Abuja,Office Supplies,Pens,Consumer,3,126395.57,0.11,94423.26,31972.31,0.25,2022,1,January,2022Q1,0,42131.86,Moderate,Medium,5,Regular
CUST-05598,ORD-0017856,2022-01-31,Oyo,Office Supplies,Paper,Consumer,4,71310.62,0.13,41705.44,29605.18,0.42,2022,1,January,2022Q1,0,17827.66,Moderate,High,2,Occasional
CUST-00732,ORD-0002345,2022-01-31,Kaduna,Office Supplies,Paper,Consumer,5,242708.72,0.04,170328.44,72380.28,0.3,2022,1,January,2022Q1,0,48541.74,No/Low,High,5,Regular
CUST-01113,ORD-0003615,2022-01-31,Abuja,Office Supplies,Binders,Corporate,3,127522.66,0.14,76844.69,50677.97,0.4,2022,1,January,2022Q1,0,42507.55,Moderate,High,1,One-Time
CUST-05287,ORD-0016834,2022-01-31,Enugu,Technology,Laptops,Consumer,1,49468.67,0.04,33782.71,15685.96,0.32,2022,1,January,2022Q1,0,49468.67,No/Low,High,12,Loyal
CUST-05436,ORD-0017341,2022-01-31,Kano,Technology,Phones,Corporate,2,73864.74,0.1,45233.07,28631.67,0.39,2022,1,January,2022Q1,0,36932.37,Moderate,High,2,Occasional
CUST-07775,ORD-0024806,2022-01-31,Delta,Furniture,Chairs,Home Office,1,50142.3,0.14,30260.97,19881.33,0.4,2022,1,January,2022Q1,0,50142.3,Moderate,High,1,One-Time
CUST-03752,ORD-0011968,2022-01-31,Delta,Office Supplies,Paper,Home Office,3,23955.06,0.12,14126.47,9828.59,0.41,2022,1,January,2022Q1,0,7985.02,Moderate,High,19,Loyal
CUST-00835,ORD-0002697,2022-01-31,Kano,Office Supplies,Paper,Home Office,4,50952.06,0.18,31933.54,19018.52,0.37,2022,1,January,2022Q1,0,12738.02,High,High,1,One-Time
CUST-02021,ORD-0006463,2022-01-31,Kaduna,Furniture,Chairs,Corporate,4,10439.09,0.06,5789.18,4649.91,0.45,2022,1,January,2022Q1,0,2609.77,Moderate,High,18,Loyal
CUST-03302,ORD-0010565,2022-02-01,Oyo,Furniture,Chairs,Home Office,1,10272.63,0.16,7589.8,2682.83,0.26,2022,2,February,2022Q1,0,10272.63,High,High,9,Loyal
CUST-05664,ORD-0018032,2022-02-01,Rivers,Technology,Accessories,Home Office,4,110106.76,0.19,70520.59,39586.17,0.36,2022,2,February,2022Q1,0,27526.69,High,High,2,Occasional
CUST-07121,ORD-0022797,2022-02-01,Lagos,Technology,Phones,Consumer,3,116923.38,0.04,77787.36,39136.02,0.33,2022,2,February,2022Q1,0,38974.46,No/Low,High,19,Loyal
CUST-04496,ORD-0014269,2022-02-01,Kaduna,Furniture,Tables,Home Office,2,103554.27,0.03,59490.08,44064.19,0.43,2022,2,February,2022Q1,0,51777.14,No/Low,High,3,Occasional
CUST-03396,ORD-0010839,2022-02-01,Lagos,Office Supplies,Paper,Corporate,5,245684.71,0.08,135240.15,110444.56,0.45,2022,2,February,2022Q1,0,49136.94,Moderate,High,20,Loyal
CUST-04641,ORD-0014725,2022-02-01,Ogun,Furniture,Chairs,Home Office,2,77718.68,0.11,56100.86,21617.82,0.28,2022,2,February,2022Q1,0,38859.34,Moderate,High,14,Loyal
CUST-05184,ORD-0016473,2022-02-01,Kaduna,Office Supplies,Binders,Home Office,5,38610.57,0.18,23379.05,15231.52,0.39,2022,2,February,2022Q1,0,7722.11,High,High,10,Loyal
CUST-06536,ORD-0020947,2022-02-01,Kaduna,Technology,Accessories,Consumer,5,292409.78,0.0,217663.93,74745.85,0.26,2022,2,February,2022Q1,0,58481.96,No/Low,High,1,One-Time
CUST-06835,ORD-0021865,2022-02-01,Ogun,Office Supplies,Paper,Consumer,2,56047.07,0.1,41211.33,14835.74,0.26,2022,2,February,2022Q1,0,28023.54,Moderate,High,15,Loyal
CUST-07529,ORD-0024059,2022-02-01,Ogun,Office Supplies,Paper,Home Office,1,2124.84,0.02,1320.97,803.87,0.38,2022,2,February,2022Q1,0,2124.84,No/Low,High,3,Occasional
CUST-03679,ORD-0011699,2022-02-01,Oyo,Technology,Accessories,Consumer,3,85513.86,0.02,47758.95,37754.91,0.44,2022,2,February,2022Q1,0,28504.62,No/Low,High,6,Regular
CUST-00001,ORD-0000001,2022-02-01,Abuja,Technology,Accessories,Consumer,2,92875.73,0.11,59143.48,33732.25,0.36,2022,2,February,2022Q1,0,46437.86,Moderate,High,1,One-Time
CUST-00604,ORD-0002017,2022-02-01,Lagos,Furniture,Shelves,Consumer,2,95720.79,0.01,66545.24,29175.55,0.3,2022,2,February,2022Q1,0,47860.4,No/Low,High,1,One-Time
CUST-03192,ORD-0010284,2022-02-01,Kaduna,Furniture,Shelves,Consumer,1,8587.01,0.08,5564.64,3022.37,0.35,2022,2,February,2022Q1,0,8587.01,Moderate,High,18,Loyal
CUST-00148,ORD-0000457,2022-02-02,Delta,Office Supplies,Binders,Corporate,1,38615.58,0.1,24873.92,13741.66,0.36,2022,2,February,2022Q1,0,38615.58,Moderate,High,3,Occasional
CUST-07169,ORD-0022966,2022-02-02,Ogun,Office Supplies,Pens,Home Office,1,37135.63,0.0,27335.65,9799.97,0.26,2022,2,February,2022Q1,0,37135.63,No/Low,High,1,One-Time
CUST-00220,ORD-0000667,2022-02-02,Oyo,Office Supplies,Paper,Home Office,2,48200.28,0.07,33989.43,14210.85,0.29,2022,2,February,2022Q1,0,24100.14,Moderate,High,6,Regular
CUST-02735,ORD-0008742,2022-02-02,Ogun,Furniture,Shelves,Home Office,4,44789.12,0.09,33053.79,11735.33,0.26,2022,2,February,2022Q1,0,11197.28,Moderate,High,18,Loyal
CUST-00500,ORD-0001660,2022-02-02,Oyo,Office Supplies,Binders,Consumer,5,262167.31,0.06,194103.07,68064.24,0.26,2022,2,February,2022Q1,0,52433.46,Moderate,High,15,Loyal
CUST-00907,ORD-0002889,2022-02-02,Anambra,Office Supplies,Pens,Corporate,1,22673.25,0.13,13064.65,9608.6,0.42,2022,2,February,2022Q1,0,22673.25,Moderate,High,5,Regular
